,genre,artist,track,popularity,danceability,instrumentalness,favorite,prediction
167379,Comedy,Nick Swardson,Booze is Magic,45,0.508,0.0,0,1
167389,Comedy,John Mulaney,Quicksand,45,0.523,0.0,0,1
167394,Comedy,John Mulaney,Old Murders,45,0.581,0.0,0,1
167399,Comedy,John Mulaney,The Xanax Story,45,0.517,0.0,0,1
167403,Comedy,John Mulaney,Drag Queens and Goth People,45,0.47200000000000003,0.0,0,1
167409,Comedy,John Mulaney,New In Town,45,0.51,0.0,0,1
167417,Comedy,John Mulaney,Taking Care Of Myself,45,0.653,0.0,0,1
167420,Comedy,Mike Birbiglia,Dustbuster Olympics,45,0.527,0.0,0,1
167552,Comedy,Jim Gaffigan,Southern Food,40,0.429,0.0,0,1
167554,Comedy,Aziz Ansari,My Cousin Harris,41,0.657,0.0,0,1
167562,Comedy,Jim Gaffigan,Fruits & Vegetables,40,0.449,0.0,0,1
167597,Comedy,Jim Gaffigan,Fried Bread,39,0.49200000000000005,0.0,0,1
167600,Comedy,Patton Oswalt,The Stripper,40,0.61,0.0,0,1
167622,Comedy,Patton Oswalt,The Bugged Car,40,0.531,0.0,0,1
167651,Comedy,Hannibal Buress,Penguin meat the parents - Live,39,0.665,0.0,0,1
167660,Comedy,Hannibal Buress,Opening for Tracy Morgan - Live,39,0.652,0.0,0,1
167698,Comedy,Joe Rogan,Q&A - Animal Dicks,40,0.71,0.0,0,1
167706,Comedy,Whitney Cummings,Love,37,0.505,0.0,0,1
167712,Comedy,Jim Gaffigan,Chinese Desserts,37,0.513,0.0,0,1
167720,Comedy,Hannibal Buress,Teaching the kids about life - Live,38,0.659,0.0,0,1
167726,Comedy,Jim Gaffigan,Kobe Beef,37,0.514,0.0,0,1
167736,Comedy,Jim Gaffigan,Mt. Rushmore,37,0.47700000000000004,0.0,0,1
167740,Comedy,Jim Gaffigan,Cancer,37,0.527,0.0,0,1
167748,Comedy,Jim Gaffigan,5 Kids,37,0.435,0.0,0,1
167750,Comedy,Jim Gaffigan,Babies Are Magic,37,0.501,0.0,0,1
167756,Comedy,Brian Regan,Fancy Restaurants,38,0.5379999999999999,2.46e-05,0,1
167766,Comedy,Joe Rogan,"Q&A - 3 Questions, 2 Girls, 1 Cup",39,0.636,0.0,0,1
167811,Comedy,Joe Rogan,Q&A - Two Very Gay Questions,39,0.674,0.0,0,1
167858,Comedy,Joe Rogan,Q&A - Mike Goldberg,38,0.551,0.0,0,1
167867,Comedy,Joe Rogan,Q&A - Rape Choke & Goat's Vagina,38,0.574,0.0,0,1
167914,Comedy,Joe Rogan,Q&A - Shut The Fuck Up Whore,38,0.5539999999999999,0.0,0,1
167916,Comedy,Joe Rogan,Q&A - I Don't Want Shit On My Dick,37,0.599,0.0,0,1
167923,Comedy,Joe Rogan,Q&A - Sucking 1000 Dicks In Front Of Your Mom,37,0.625,0.0,0,1
167942,Comedy,Joe Rogan,Q&A - Monkeys On Mushrooms,37,0.627,0.0,0,1
167953,Comedy,Joe Rogan,Q&A - Taken A Lot Of Jobs Because I'm A Whore,37,0.6890000000000001,0.0,0,1
167958,Comedy,Tenacious D,desolation,43,0.563,0.0,0,1
167967,Comedy,Joe Rogan,Q&A - Anal Lubricant,37,0.603,0.0,0,1
168167,Comedy,Bo Burnham,I'm Bo Yo (live),37,0.563,0.0,0,1
176142,Jazz,leaf beach,tropical,41,0.745,0.00131,0,1
177367,Jazz,The Stephane Wrembel Trio With David Grisman,Les Deux Guitares,41,0.8390000000000001,0.6890000000000001,0,1
178268,Jazz,Gregory Porter,L-O-V-E - Recorded at Spotify Studios NYC,37,0.6779999999999999,0.00018899999999999999,0,1
178669,Jazz,Club des Belugas,The Road Is Lonesome,47,0.7120000000000001,0.00048300000000000003,0,1
178938,Jazz,letherette,Woop Baby,43,0.659,0.003,0,1
179120,Jazz,Michael Franks,One Bad Habit,35,0.758,0.00851,0,1
179329,Jazz,Juju Rogers,Get Lost (feat. Regis Molina),45,0.665,9.77e-05,0,1
180364,Jazz,Phil Perry,You Belong To Me,48,0.745,2.8600000000000004e-05,0,1
181007,Jazz,Tulus,Monokrom,63,0.534,5.59e-06,0,1
181128,Jazz,Cheo Feliciano,Quisiera Yo Tener,40,0.506,7.72e-06,0,1
181465,Jazz,Freedom Dub,Somebody That I Used to Know,49,0.8320000000000001,0.0135,0,1
181740,Movie,Kristen Bell,"Love Is an Open Door - From ""Frozen""/Soundtrack Version",69,0.737,0.0,0,1
181755,Movie,Anika Noni Rose,"Almost There - From ""The Princess and the Frog"" / Soundtrack Version",64,0.512,2.22e-05,0,1
181764,Movie,Lea Salonga,"A Girl Worth Fighting For - From ""Mulan""/Soundtrack",62,0.366,0.0,0,1
181766,Movie,Josh Gad,"In Summer - From ""Frozen""/Soundtrack Version",62,0.5,0.0,0,1
181768,Movie,Mandy Moore,"I've Got a Dream - From ""Tangled""/Soundtrack Version",64,0.604,0.0,0,1
181773,Movie,Cheryl Freeman,The Gospel Truth I / Main Titles - Hercules,60,0.5,0.000147,0,1
181783,Movie,Josh Gad,Gaston,63,0.495,0.0,0,1
181798,Movie,Amy Adams,"That's How You Know - From ""Enchanted""/Soundtrack Version",55,0.48100000000000004,0.0,0,1
181815,Movie,Nikki Blonsky,Welcome to the 60's,50,0.564,0.0,0,1
181851,Movie,Julie Andrews,"A Spoonful of Sugar - From ""Mary Poppins"" / Soundtrack Version",52,0.48,1.75e-05,0,1
181857,Movie,Idina Menzel,Baby It's Cold Outside (duet with Michael Bublé),56,0.5529999999999999,0.0,0,1
181872,Movie,Nicole Kidman,Come What May - Original Film Version,51,0.135,0.0017699999999999999,0,1
185307,Ska,Los Caligaris,Entre Vos y Yo,58,0.654,0.0,0,1
187250,Ska,Panteon Rococo,Asesinos,42,0.65,0.6779999999999999,0,1
187444,Ska,Soda Stereo,Signos (SEP7IMO DIA),47,0.426,0.0992,0,1
191959,Soul,Thutmose,Memories,73,0.5670000000000001,0.0,0,1
191960,Soul,Bill Withers,Ain't No Sunshine,77,0.479,1.7199999999999998e-05,0,1
191994,Soul,Otis Redding,Stand by Me,71,0.883,1.51e-05,0,1
191996,Soul,Sophie Meiers,Don't Be Scared,69,0.687,0.00013000000000000002,0,1
192011,Soul,Gladys Knight & The Pips,Midnight Train to Georgia,64,0.5760000000000001,2.48e-05,0,1
192025,Soul,Solange,My Skin My Logo,70,0.7240000000000001,0.0007480000000000001,0,1
192041,Soul,Verzache,Waiting for You,66,0.524,0.257,0,1
192043,Soul,Riz La Vie,Napkins,64,0.747,1.25e-06,0,1
192045,Soul,Leon Bridges,Bad Bad News,67,0.7809999999999999,0.000536,0,1
192072,Soul,Michl,Die Trying,67,0.424,0.0,0,1
192084,Soul,Jorja Smith,On My Mind (Jorja Smith X Preditah),72,0.71,0.0,0,1
192095,Soul,Shallou,Lie,63,0.655,0.00108,0,1
192096,Soul,A.CHAL,000000,69,0.7340000000000001,0.00293,0,1
192120,Soul,Leon Bridges,Shy,64,0.8029999999999999,1.29e-06,0,1
192128,Soul,Fantasia,When I See U,68,0.569,8.99e-05,0,1
192129,Soul,Hayden James,Just Friends,69,0.639,0.0,0,1
192141,Soul,Whethan,Superlove (feat. Oh Wonder),66,0.578,0.00037799999999999997,0,1
192152,Soul,ASTN,Flowers,61,0.466,0.0,0,1
192175,Soul,Solange,Cranes in the Sky,67,0.7190000000000001,0.000147,0,1
192176,Soul,Jagged Edge,Where the Party At,70,0.596,0.0,0,1
192177,Soul,Belly,Might Not,68,0.792,0.0,0,1
192179,Soul,Aquilo,Sorry,67,0.452,0.0,0,1
192194,Soul,Michl,Better With You,64,0.784,6.979999999999999e-05,0,1
192215,Soul,Anna Of The North,Leaning On Myself,60,0.6990000000000001,1.4000000000000001e-05,0,1
192241,Soul,88GLAM,Kyrie,67,0.7140000000000001,1.56e-06,0,1
192250,Soul,Alicia Keys,Un-thinkable (I'm Ready),64,0.595,1.9699999999999998e-05,0,1
192256,Soul,Atlas Bound,Lullaby,62,0.727,6.2e-06,0,1
192257,Soul,Tora,Too Little,65,0.677,0.131,0,1
192263,Soul,Jorja Smith,Goodbyes,68,0.512,0.0,0,1
192269,Soul,Mothica,No One - Kayge Calypso & DUNN Remix,64,0.745,0.0,0,1
192280,Soul,Yo Trane,Late Night Drive,63,0.491,0.0,0,1
192292,Soul,VÉRITÉ,Somebody Else,67,0.674,0.000529,0,1
192301,Soul,The Internet,Girl,67,0.568,0.124,0,1
192314,Soul,Brent Faiyaz,Make Luv,66,0.653,5.13e-05,0,1
192336,Soul,Amber Mark,Lose My Cool,66,0.733,0.000272,0,1
192339,Soul,Reo Cragun,Trap Music,64,0.747,0.0,0,1
192382,Soul,Jaheim,Put That Woman First,63,0.649,0.0,0,1
192389,Soul,Roy Woods,Down Girl,64,0.797,0.0,0,1
192392,Soul,Yo Trane,High off You,62,0.631,0.0,0,1
192410,Soul,Vallis Alps,Young,64,0.584,0.28800000000000003,0,1
192420,Soul,Verzache,Juvenescence,60,0.8370000000000001,0.174,0,1
192435,Soul,Shallou,You and Me,58,0.642,0.147,0,1
192440,Soul,Men I Trust,Tailwhip,62,0.8,0.0074,0,1
192459,Soul,Monica,So Gone,63,0.618,0.0,0,1
192460,Soul,SAINt JHN,Brilliant Bitch,61,0.84,1.9399999999999997e-05,0,1
192461,Soul,Maxwell,Pretty Wings - uncut,59,0.563,2.07e-06,0,1
192463,Soul,Elder Island,Bamboo,66,0.5539999999999999,6.11e-05,0,1
192487,Soul,Sly & The Family Stone,Dance to the Music,61,0.703,0.000573,0,1
192510,Soul,Omar Apollo,Hijo de Su Madre,59,0.8290000000000001,0.391,0,1
192525,Soul,Jai Wolf,Lost (feat. Chelsea Jade),62,0.672,0.0932,0,1
192542,Soul,Mura Masa,Complicated,64,0.867,0.0111,0,1
192549,Soul,Frank Ocean,Lens,62,0.6809999999999999,0.0,0,1
192554,Soul,Ms. Lauryn Hill,Nothing Even Matters,63,0.539,3.18e-06,0,1
192585,Soul,Lewis Del Mar,Wave(s),61,0.62,6.500000000000001e-05,0,1
192588,Soul,GASHI,That's Mine (feat. Ledri Vula),64,0.68,0.0,0,1
192593,Soul,ELHAE,Needs,61,0.51,0.0,0,1
192633,Soul,Zachary Knowles,slow down my thoughts,58,0.7490000000000001,3.59e-05,0,1
192646,Soul,Jorja Smith,Let Me Down,69,0.547,0.0,0,1
192654,Soul,NoMBe,Freak Like Me,59,0.685,2.93e-06,0,1
192663,Soul,Aquilo,Thin,66,0.604,0.0051,0,1
192667,Soul,HONNE,Location Unknown ◐,62,0.682,9.48e-06,0,1
192674,Soul,Dijon,Drunk,58,0.47200000000000003,0.0,0,1
192681,Soul,Kasbo,Lay It On Me (feat. Keiynan Lonsdale),60,0.557,0.0,0,1
192685,Soul,Mansionair,Astronaut (Something About Your Love),55,0.733,0.00511,0,1
192686,Soul,Son Little,Mad About You,58,0.599,0.00813,0,1
192688,Soul,Janelle Monáe,I Like That - Recorded at Spotify Studios NYC,61,0.522,2.18e-06,0,1
192694,Soul,Amy Winehouse,Addicted,53,0.7859999999999999,0.0172,0,1
192719,Soul,Teyana Taylor,Rose In Harlem,63,0.5429999999999999,0.0,0,1
192723,Soul,Leon Bridges,Brown Skin Girl,56,0.62,4.2499999999999996e-05,0,1
192752,Soul,Elijah Blake,Black and Blue,58,0.535,0.0,0,1
192754,Soul,Omar Apollo,Heart,57,0.71,0.00021899999999999998,0,1
192763,Soul,88GLAM,Purple Baguettes,62,0.6990000000000001,0.0,0,1
192777,Soul,TOKiMONSTA,Realla,59,0.636,0.0214,0,1
192778,Soul,Marvin Gaye,It Takes Two,61,0.523,0.0,0,1
192779,Soul,Chelsea Jade,Laugh It Off,60,0.763,0.00013700000000000002,0,1
192793,Soul,Snoh Aalegra,Nothing Burns Like The Cold,63,0.517,0.00146,0,1
192798,Soul,Childish Major,Happy Birthday (feat. SZA & Isaiah Rashad),58,0.741,0.000283,0,1
192814,Soul,Mýa,It's All About Me,61,0.8079999999999999,0.0,0,1
192821,Soul,Mansionair,We Could Leave,57,0.7240000000000001,0.00135,0,1
192829,Soul,Still Woozy,Vacation,59,0.606,0.0048200000000000005,0,1
192868,Soul,MELVV,Heatwave (feat. More Giraffes),56,0.6779999999999999,4.57e-05,0,1
192882,Soul,SALES,Renee,53,0.924,0.00253,0,1
192889,Soul,Nick Leng,Ticking,54,0.6609999999999999,0.000573,0,1
192891,Soul,Frankie Valli & The Four Seasons,Sherry,60,0.703,0.0,0,1
192909,Soul,Shirley Brown,Woman To Woman,51,0.608,5.47e-05,0,1
192924,Soul,Izzy Bizu,White Tiger - Single Version,64,0.772,8.78e-05,0,1
192942,Soul,Kasbo,Aldrig Mer (feat. TENDER),59,0.359,0.10400000000000001,0,1
192943,Soul,Ravyn Lenae,Free Room (feat. Appleby),62,0.778,0.000557,0,1
192945,Soul,Jon B.,They Don't Know,58,0.6970000000000001,3.35e-06,0,1
192953,Soul,88GLAM,12,62,0.747,3.53e-05,0,1
192960,Soul,Jerry Folk,Purple Feelings (feat. Rainsford),57,0.71,1.75e-05,0,1
192967,Soul,Bobby Womack,Across 110th Street,60,0.47600000000000003,1.4300000000000002e-05,0,1
192972,Soul,Ginuwine,In Those Jeans,62,0.691,0.0,0,1
192977,Soul,Elohim,Fuck Your Money,57,0.672,0.0,0,1
192995,Soul,Iris Temple,Lemonade,54,0.5589999999999999,0.00045700000000000005,0,1
193026,Soul,Brandy,Full Moon,58,0.6920000000000001,0.0029,0,1
193037,Soul,Transviolet,Undo,59,0.6859999999999999,0.00946,0,1
193049,Soul,Mura Masa,Move Me,64,0.763,0.0134,0,1
193069,Soul,RKCB,Vice,59,0.6509999999999999,0.000363,0,1
193082,Soul,Thomston,Headspace,56,0.7,4.77e-06,0,1
193093,Soul,James Brown,People Get Up And Drive Your Funky Soul - Remix,61,0.8,0.00379,0,1
193094,Soul,Alex Lustig,If You Wanna (feat. Ayelle),55,0.765,0.0145,0,1
193098,Soul,Verzache,Hiccup,55,0.519,0.0011,0,1
193102,Soul,Amir Obe,Took You Seriously,58,0.731,7.329999999999999e-05,0,1
193104,Soul,India.Arie,That Magic,55,0.716,4.49e-06,0,1
193123,Soul,Pete Wingfield,18 With A Bullet,50,0.758,0.000144,0,1
193133,Soul,Nina Simone,Baltimore,62,0.638,0.439,0,1
193142,Soul,Duskus,Where To Go,57,0.7759999999999999,0.5720000000000001,0,1
193148,Soul,Sharon Jones & The Dap-Kings,Come and Be a Winner,55,0.7140000000000001,0.000463,0,1
193149,Soul,Wet,Old Bone - Jim-E Stack Remix,57,0.755,0.504,0,1
193152,Soul,Blue Magic,Sideshow,52,0.586,0.0,0,1
193191,Soul,Ravyn Lenae,The Night Song,58,0.6709999999999999,0.0,0,1
193229,Soul,Jordan Rakei,Mind’s Eye,60,0.485,0.0029100000000000003,0,1
193243,Soul,Anthony Hamilton,Can't Let Go,52,0.65,0.0,0,1
193250,Soul,Lianne La Havas,What You Don't Do - Tom Misch Remix,56,0.7040000000000001,0.13699999999999998,0,1
193258,Soul,SAINt JHN,God Bless the Internet,56,0.741,0.0,0,1
193263,Soul,Leon Bridges,Shine,52,0.48700000000000004,0.0086,0,1
193264,Soul,SWV,Right Here - Human Nature Radio Mix,61,0.615,0.0105,0,1
193265,Soul,Lady Wray,Guilty,54,0.618,0.0005690000000000001,0,1
193284,Soul,En Vogue,Hold On,59,0.728,0.0,0,1
193302,Soul,Alicia Keys,Lesson Learned (feat. John Mayer),58,0.6809999999999999,3.48e-06,0,1
193312,Soul,Brent Faiyaz,Trust,58,0.764,7.54e-05,0,1
193324,Soul,THEY.,18 Months (feat. Ty Dolla $ign),58,0.6940000000000001,0.0,0,1
193350,Soul,Commodores,Nightshift,61,0.736,0.0103,0,1
193359,Soul,Next,Butta Love,58,0.735,0.0,0,1
193371,Soul,Sango,Hipster Girl,58,0.706,0.0194,0,1
193381,Soul,88GLAM,Racks (feat. Gunna),59,0.7440000000000001,0.0,0,1
193406,Soul,Amy Winehouse,A Song For You,57,0.524,3.13e-05,0,1
193427,Soul,Ravyn Lenae,Computer Luv (feat. Steve Lacy),56,0.595,0.0,0,1
193460,Soul,The Isley Brothers,"Harvest for the World, Pt. 1 - Single Version",58,0.6579999999999999,8.58e-06,0,1
193473,Soul,Col3trane,The Fruits,59,0.768,0.0008560000000000001,0,1
193483,Soul,Solange,Borderline (An Ode to Self Care),57,0.69,0.0016,0,1
193499,Soul,Lisa Stansfield,The Real Thing - Remastered,66,0.698,0.0,0,1
193500,Soul,Toni Braxton,Long As I Live,58,0.5329999999999999,0.000109,0,1
193519,Soul,Hiatus Kaiyote,Nakamarra (feat. Q-Tip),59,0.552,5.21e-05,0,1
193522,Soul,Benji Lewis,Us Again,52,0.657,2.5300000000000002e-05,0,1
193545,Soul,Broods,Too Proud,57,0.6509999999999999,1.95e-06,0,1
193555,Soul,Tora,Jaigantic (Galimatias Remix),54,0.53,0.0,0,1
193567,Soul,Hayden James,Something About You,61,0.861,0.0644,0,1
193575,Soul,Kyson,Every High,53,0.703,0.0125,0,1
193576,Soul,Jon B.,Don't Talk,56,0.8140000000000001,0.0,0,1
193589,Soul,Elohim,TV,56,0.754,0.0,0,1
193603,Soul,LeToya Luckett,B2L,55,0.49,0.0,0,1
193638,Soul,Vindata,Favor,52,0.617,2.0600000000000003e-05,0,1
193652,Soul,Jerry Folk,"Rushing, Pt. I",54,0.6809999999999999,0.0602,0,1
193695,Soul,Joe Simon,Drowning In The Sea Of Love,52,0.602,0.016,0,1
193741,Soul,Reo Cragun,Inconsiderate,55,0.6509999999999999,1.39e-06,0,1
193747,Soul,The Palms,All4you,54,0.6659999999999999,0.000233,0,1
196531,Soul,Netherfriends,Work Sucks Don't Tweak,37,0.6940000000000001,2.84e-05,0,1
196680,Soul,Belly,Lullaby,44,0.6559999999999999,0.0,0,1
196690,Soul,Sonny Rollins,Manhattan,43,0.552,0.174,0,1
196744,Soul,Mura Masa,Second 2 None (feat. Christine And The Queens),46,0.741,0.00299,0,1
198140,Soundtrack,Mark Mothersbaugh,Ragnarok Suite,47,0.124,0.888,0,1
198226,Soundtrack,Jesper Kyd,Earth,50,0.542,0.8340000000000001,0,1
201156,Soundtrack,Georges Delerue,Le tourbillon,44,0.606,0.0,0,1
207157,World,for KING & COUNTRY,God Only Knows,71,0.597,8.35e-06,0,1
207396,World,Bethel Music,Victory Is Yours (Live),58,0.418,0.0,0,1
207720,World,Manu Chao,Clandestino,64,0.68,0.0,0,1
209489,World,Seun Kuti,Black Times - Radio Edit,44,0.608,0.0,0,1
211136,World,Andy Stott,New Romantic,45,0.706,0.687,0,1
212223,Comedy,Lisa Landry,Civil War DNA,11,0.613,0.0,0,1
212275,Country,Luke Combs,Beautiful Crazy,82,0.552,0.0,0,1
212277,Country,Dan + Shay,Speechless,79,0.631,0.0,0,1
212289,Country,Lee Brice,Rumor,76,0.655,0.0,0,1
212292,Country,Kacey Musgraves,Rainbow,78,0.581,0.0,0,1
212306,Country,LANCO,Greatest Love Story,75,0.6709999999999999,0.0,0,1
212337,Country,Jason Aldean,Dirt Road Anthem,71,0.68,1.87e-06,0,1
212339,Country,Kenny Chesney,Get Along,71,0.632,0.0,0,1
212341,Country,Cole Swindell,Break up in the End,71,0.507,0.0,0,1
212368,Country,Luke Combs,"Houston, We Got a Problem",70,0.522,6.21e-06,0,1
212373,Country,Brett Eldredge,The Long Way,70,0.488,0.0,0,1
212378,Country,Kane Brown,Good as You,70,0.634,0.0,0,1
212403,Country,Sam Hunt,Break Up In A Small Town,70,0.579,0.0,0,1
212427,Country,Chord Overstreet,Hold On,77,0.608,0.0,0,1
212447,Country,Maren Morris,I Could Use a Love Song,68,0.638,0.0,0,1
212479,Country,Old Dominion,Break Up with Him,67,0.615,0.0,0,1
212521,Country,Brad Paisley,Bucked Off,67,0.569,0.0,0,1
212524,Country,Jason Aldean,Burnin' It Down,65,0.6809999999999999,9.41e-06,0,1
212545,Country,Noah Schnacky,Hello Beautiful,67,0.504,0.0,0,1
212698,Country,Toby Keith,Red Solo Cup,63,0.5489999999999999,0.0,0,1
212750,Country,Buffalo Springfield,For What It's Worth,75,0.653,0.0209,0,1
212770,Country,Keith Urban,Happier - Recorded At Sound Stage Studios Nashville,63,0.6659999999999999,4.47e-06,0,1
212772,Country,Eric Church,Some Of It,62,0.56,9.81e-06,0,1
212791,Country,Reba McEntire,Fancy,61,0.674,0.0,0,1
212857,Country,Seth Ennis,Woke Up in Nashville,61,0.588,0.0,0,1
212862,Country,Dan + Shay,Lately,61,0.62,0.0,0,1
212882,Country,Miranda Lambert,Vice,60,0.568,6.159999999999999e-05,0,1
212952,Country,Jon Langston,When It Comes To Loving You,59,0.6890000000000001,0.0,0,1
213014,Country,Alabama,Mountain Music,59,0.46399999999999997,0.0,0,1
213092,Country,Dan + Shay,Speechless - Acoustic,59,0.574,0.0,0,1
213108,Country,Johnny Cash,(Ghost) Riders in the Sky,63,0.5720000000000001,0.0379,0,1
213230,Country,Eric Church,Hippie Radio,57,0.621,1.12e-06,0,1
213246,Country,Kane Brown,My Where I Come From,57,0.574,0.000593,0,1
213259,Country,Pistol Annies,Hell on Heels,57,0.655,3.78e-05,0,1
213287,Country,Johnny Cash,Ain't No Grave,62,0.544,0.00062,0,1
213380,Country,Upchurch,Come and Get It,57,0.826,0.00048499999999999997,0,1
213425,Country,Zac Brown Band,Roots,57,0.726,0.000433,0,1
213446,Country,The Band,The Weight - Remastered,71,0.63,5.7499999999999995e-05,0,1
213467,Country,Sugarland,All I Want To Do,55,0.705,1.6899999999999997e-05,0,1
213491,Country,Maren Morris,Mona Lisas And Mad Hatters,57,0.659,1.88e-05,0,1
213615,Country,Mitchell Tenpenny,Drunk Me - Acoustic,56,0.5529999999999999,0.0,0,1
213647,Country,Sugarland,Babe (feat. Taylor Swift),56,0.535,1.62e-06,0,1
213661,Country,Big & Rich,Run Away with You,54,0.535,0.0,0,1
213665,Country,Kenny Chesney,Song for the Saints,53,0.821,5.72e-06,0,1
213692,Country,Seckond Chaynce,Head Over Heels,55,0.63,0.0,0,1
213697,Country,Adam Doleac,Puzzle of Us,54,0.632,0.0,0,1
213791,Country,Upchurch,Supernatural,54,0.8,3.1e-06,0,1
213792,Country,Johnny Cash,Man in Black,58,0.6759999999999999,0.000145,0,1
213798,Country,Kip Moore,That Was Us,54,0.589,1.49e-05,0,1
213813,Country,Turnpike Troubadours,"Gin, Smoke, Lies",54,0.501,4.04e-05,0,1
213939,Country,Upchurch,Ghost,54,0.7859999999999999,0.000547,0,1
213968,Country,Johnny Cash,She Used to Love Me a Lot,58,0.556,9.86e-06,0,1
214082,Country,Johnny Cash,Personal Jesus,60,0.746,0.000246,0,1
214326,Country,Johnny Cash,Don't Take Your Guns to Town,53,0.629,0.0,0,1
214392,Country,Jimmy Dean,Big Bad John,54,0.516,0.0,0,1
214541,Country,Marty Robbins,The Master's Call,53,0.693,0.0,0,1
214567,Country,Brett Young,Makin' Me Say,51,0.605,3.43e-06,0,1
214643,Country,Jelly Roll,"Money, Sex, Drugs",51,0.711,1.74e-05,0,1
214695,Country,Jason Aldean,This I Gotta See,47,0.597,0.0,0,1
214730,Country,The Statler Brothers,Flowers On the Wall,54,0.784,4.09e-05,0,1
214815,Country,Devin Dawson,Whiskey - Recorded at Spotify Studios NYC,49,0.588,1.15e-06,0,1
215012,Country,Luke Bryan,Blood Brothers,47,0.552,1.83e-05,0,1
215205,Country,Kelsea Ballerini,Lost In Japan - Recorded at Sound Stage Studios Nashville,53,0.622,0.0,0,1
215543,Country,Upchurch,Mohican,47,0.758,0.000234,0,1
215779,Country,Big & Rich,Lost In This Moment,45,0.599,0.0,0,1
215851,Country,"Hank Williams, Jr.",Kaw-Liga,45,0.7440000000000001,0.0159,0,1
216464,Country,Martina McBride,In My Daughter's Eyes,44,0.268,0.0,0,1
216544,Country,Laura Bell Bundy,Serious,50,0.589,0.0,0,1
216719,Country,Jason Aldean,Back in This Cigarette,41,0.518,0.000543,0,1
217580,World,Nusrat Fateh Ali Khan,Sochta Houn,39,0.8,0.000605,0,1
217602,World,Mayra Andrade,Manga,40,0.7070000000000001,0.00253,0,1
217634,World,Leonardo Gonçalves,Acredito (We Believe),59,0.628,0.0,0,1
221797,Rock,The Clash,London Calling - Remastered,73,0.6509999999999999,0.0,0,1
221834,Rock,The Doors,People Are Strange,69,0.6990000000000001,0.0,0,1
221850,Rock,Twenty One Pilots,Goner,69,0.565,7.14e-06,0,1
221909,Rock,The Doors,Soul Kitchen,68,0.679,0.0,0,1
221962,Rock,Billy Squier,The Stroke - Remastered,62,0.67,0.0,0,1
222038,Rock,Barns Courtney,Glitter & Gold,67,0.489,0.0,0,1
222046,Rock,A R I Z O N A,Freaking Out,70,0.6609999999999999,0.00503,0,1
222093,Rock,Glass Animals,Season 2 Episode 3,65,0.742,4.57e-05,0,1
222108,Rock,Brad Paisley,Bucked Off,67,0.569,0.0,0,1
222113,Rock,Oh Wonder,Drive,68,0.6579999999999999,3.67e-06,0,1
222118,Rock,Rainbow Kitten Surprise,Fever Pitch,63,0.789,1.29e-06,0,1
222132,Rock,Imagine Dragons,Burn Out,69,0.588,7.2e-05,0,1
222157,Rock,OneRepublic,Good Life,70,0.636,0.0,0,1
222181,Rock,Billy Joel,Just the Way You Are,67,0.589,2.54e-05,0,1
222226,Rock,AJR,Let the Games Begin,63,0.664,0.0,0,1
222266,Rock,The Rolling Stones,Honky Tonk Women - Mono Version,66,0.562,0.03,0,1
222283,Rock,Guns N' Roses,Don't Cry (Original),75,0.456,0.00379,0,1
222298,Rock,Ramones,Blitzkrieg Bop - 2016 Remastered Version,70,0.385,0.47,0,1
222355,Rock,Imagine Dragons,Yesterday,67,0.569,0.0,0,1
222405,Rock,Lionel Richie,All Night Long (All Night) - Single Version,65,0.7390000000000001,0.00206,0,1
222417,Rock,The Script,"Never Seen Anything ""Quite Like You"" - Acoustic",70,0.444,0.0,0,1
222471,Rock,Nirvana,Where Did You Sleep Last Night,69,0.5379999999999999,0.00010400000000000001,0,1
222590,Rock,Imagine Dragons,Dancing In The Dark,66,0.688,0.000974,0,1
222598,Rock,Thirty Seconds To Mars,Love Is Madness (feat. Halsey),65,0.382,0.000246,0,1
222633,Rock,Def Leppard,Rock Of Ages,61,0.703,0.0479,0,1
222646,Rock,Panic! At The Disco,Far Too Young to Die,64,0.6759999999999999,3.0799999999999996e-05,0,1
222720,Rock,X Ambassadors,Renegades - Live Session / Acoustic Version,63,0.6759999999999999,0.00146,0,1
222758,Rock,Mat Kearney,Memorized,65,0.547,0.00031299999999999996,0,1
222773,Rock,Pink Floyd,On the Run,62,0.38799999999999996,0.902,0,1
222806,Rock,Glass Animals,Pork Soda,63,0.698,0.00131,0,1
222877,Rock,The Beatles,Michelle - Remastered 2009,67,0.578,0.0,0,1
222879,Rock,Bring Me The Horizon,Follow You,68,0.54,0.0,0,1
222894,Rock,KISS,Lick It Up,63,0.6859999999999999,1.9e-05,0,1
222925,Rock,Birdtalker,Heavy,69,0.614,2.64e-06,0,1
222955,Rock,Dispatch,The General,61,0.541,0.0,0,1
222970,Rock,Noah Kahan,Young Blood,67,0.569,0.0,0,1
223095,Rock,Eric Church,Some Of It,62,0.56,9.81e-06,0,1
223141,Rock,Rainbow Kitten Surprise,When It Lands,59,0.727,0.0,0,1
223376,Rock,John Mayer,Who You Love,67,0.6940000000000001,0.00165,0,1
223445,Rock,Billy Joel,The River of Dreams,61,0.631,5.21e-06,0,1
223509,Rock,Bishop Briggs,White Flag,62,0.524,0.0,0,1
223605,Rock,The Beatles,Get Back - Remastered 2009,65,0.7609999999999999,0.00626,0,1
223694,Rock,Young the Giant,Call Me Back,58,0.75,0.0082,0,1
